nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,5,0,5.6409,0.7051
8,5,1,5.4718,0.6840
8,5,2,5.3973,0.6747
8,5,3,5.4444,0.6805
8,5,4,5.4221,0.6778
8,5,5,5.2320,0.6540
8,5,6,5.2619,0.6577
8,5,7,5.6079,0.7010
