nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,9,0,7.4840,0.9355
6,9,1,7.5392,0.9424
6,9,2,7.5122,0.9390
6,9,3,7.5362,0.9420
6,9,4,7.5666,0.9458
6,9,5,7.5906,0.9488
