nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,17,0,7.5212,0.9402
6,17,1,7.6052,0.9506
6,17,2,7.6660,0.9582
6,17,3,7.4437,0.9305
6,17,4,7.6373,0.9547
6,17,5,7.3555,0.9194
