nLinks,seed,link_index,goodput_Mbps,goodput_MBps
8,3,0,5.7899,0.7237
8,3,1,5.4718,0.6840
8,3,2,5.2774,0.6597
8,3,3,5.3964,0.6746
8,3,4,5.4675,0.6834
8,3,5,5.3377,0.6672
8,3,6,5.2003,0.6500
8,3,7,5.7934,0.7242
