nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,11,0,7.4887,0.9361
6,11,1,7.7152,0.9644
6,11,2,7.4514,0.9314
6,11,3,7.5679,0.9460
6,11,4,7.3988,0.9248
6,11,5,7.4998,0.9375
