nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,1,0,7.5559,0.9445
6,1,1,7.7315,0.9664
6,1,2,7.6989,0.9624
6,1,3,7.5246,0.9406
6,1,4,7.4660,0.9332
6,1,5,7.3679,0.9210
