nLinks,seed,link_index,goodput_Mbps,goodput_MBps
7,4,0,6.4348,0.8044
7,4,1,6.1381,0.7673
7,4,2,6.2850,0.7856
7,4,3,6.2310,0.7789
7,4,4,6.3852,0.7981
7,4,5,6.3650,0.7956
7,4,6,6.5363,0.8170
