nLinks,seed,link_index,goodput_Mbps,goodput_MBps
6,2,0,7.5011,0.9376
6,2,1,7.6557,0.9570
6,2,2,7.6137,0.9517
6,2,3,7.4364,0.9296
6,2,4,7.5354,0.9419
6,2,5,7.4399,0.9300
